,code_module,code_presentation,id_student,gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,Early Bird,Last Minite,Late Reg,Regular Reg,sum_click,learning_pattern,learning_pattern_0,learning_pattern_1,learning_pattern_2,avg_ahead_ddl,std_assess_score,pass_prob
4457,BBB,2014B,623406,0,1,5,1,0,60,0,1,0,0,0,550.0,0.0,1.0,0.0,0.0,11.166666666666666,8.286535263104035,0.5454939737132599
4458,BBB,2014B,623603,0,1,4,0,0,120,0,1,0,0,0,146.0,0.0,1.0,0.0,0.0,0.8333333333333334,14.27468621955196,0.3300867974270393
4459,BBB,2014B,623622,0,1,5,0,0,60,0,1,0,0,0,198.0,0.0,1.0,0.0,0.0,8.0,12.659694196261503,0.46283951460354306
4460,BBB,2014B,623654,0,2,8,0,0,60,0,1,0,0,0,613.0,0.0,1.0,0.0,0.0,0.8181818181818182,6.9687614655429515,0.6852281640384623
4461,BBB,2014B,623660,0,3,1,1,0,60,0,1,0,0,0,1437.0,0.0,1.0,0.0,0.0,2.090909090909091,18.898773408971184,0.7368285367311909
4462,BBB,2014B,623821,0,1,1,0,0,60,0,1,0,0,0,405.0,0.0,1.0,0.0,0.0,0.6666666666666666,24.006943440041116,0.39040744775034447
4463,BBB,2014B,623845,0,2,7,1,0,60,0,1,0,0,0,555.0,0.0,1.0,0.0,0.0,4.0,22.006197474182752,0.5683000643646986
4464,BBB,2014B,623857,0,2,6,0,0,60,0,1,0,0,0,863.0,0.0,1.0,0.0,0.0,0.2727272727272727,11.95293801844246,0.6865570518067178
4465,BBB,2014B,623882,0,1,3,0,0,60,0,1,0,0,0,232.0,0.0,1.0,0.0,0.0,0.1,20.062402647738878,0.4006346013867714
4466,BBB,2014B,623911,0,1,4,1,0,60,0,1,0,0,0,74.0,0.0,1.0,0.0,0.0,-26.25,35.20771695712934,0.2851475329109182
4467,BBB,2014B,623935,0,2,2,0,0,120,0,1,0,0,0,345.0,0.0,1.0,0.0,0.0,3.9,14.627219679609503,0.40120519987235337
4468,BBB,2014B,624011,0,3,1,0,0,120,0,1,0,0,0,540.0,0.0,1.0,0.0,0.0,1.9090909090909092,12.017411610583281,0.5044796329596789
4469,BBB,2014B,624046,0,2,8,0,0,60,0,1,0,0,0,388.0,0.0,1.0,0.0,0.0,0.5555555555555556,15.5759786566081,0.597502861214411
4470,BBB,2014B,624069,0,2,5,0,0,60,0,1,0,0,0,146.0,0.0,1.0,0.0,0.0,0.5454545454545454,9.664367542679656,0.5255383414600432
4471,BBB,2014B,624196,0,1,9,0,0,60,0,1,0,0,0,1315.0,2.0,0.0,0.0,1.0,0.7,12.175111224680178,0.8484940561241594
4472,BBB,2014B,624306,0,1,9,0,0,60,0,1,0,0,0,262.0,0.0,1.0,0.0,0.0,2.125,11.58508893855743,0.5431944836629712
4473,BBB,2014B,624350,0,1,1,0,0,60,0,1,0,0,0,41.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.3617613802090409
4474,BBB,2014B,624406,0,1,9,1,0,60,0,1,0,0,0,9041.0,2.0,0.0,0.0,1.0,0.36363636363636365,5.236237372215067,0.999870263563943
4475,BBB,2014B,624415,0,1,1,1,0,60,0,1,0,0,0,161.0,0.0,1.0,0.0,0.0,3.7,20.07458315604309,0.33696463421043554
4476,BBB,2014B,624514,0,2,4,1,0,60,0,1,0,0,0,269.0,0.0,1.0,0.0,0.0,1.0,22.41770664962345,0.452502187814751
4477,BBB,2014B,624544,0,2,0,0,0,90,1,1,0,0,0,68.0,0.0,1.0,0.0,0.0,-2.0,13.243275663875812,0.32903563273981884
4478,BBB,2014B,624567,0,2,2,0,0,60,0,1,0,0,0,4.0,0.0,1.0,0.0,0.0,2.0,9.192388155425117,0.44887860859911655
4479,BBB,2014B,624592,0,1,1,1,0,90,0,1,0,0,0,315.0,0.0,1.0,0.0,0.0,0.0,14.603237499080313,0.3471631138205208
4480,BBB,2014B,624598,0,3,1,0,0,60,0,1,0,0,0,68.0,0.0,1.0,0.0,0.0,-1.0,22.516660498395403,0.44247738910482526
4481,BBB,2014B,624604,0,2,2,1,0,60,0,1,0,0,0,19.0,0.0,1.0,0.0,0.0,-1.0,11.676186592091332,0.41727099931491046
4482,BBB,2014B,624653,0,2,3,1,0,60,0,1,0,0,0,430.0,0.0,1.0,0.0,0.0,0.0,13.467037948677167,0.518869025086389
4483,BBB,2014B,624661,0,1,1,0,0,60,1,1,0,0,0,327.0,0.0,1.0,0.0,0.0,9.727272727272727,12.319238465247613,0.3962202145471222
4484,BBB,2014B,624673,0,1,1,0,0,60,0,1,0,0,0,128.0,0.0,1.0,0.0,0.0,0.25,26.08160271148995,0.3218465430784929
4485,BBB,2014B,624677,0,2,2,0,0,60,0,1,0,0,0,14.0,0.0,1.0,0.0,0.0,3.0,13.243275663875812,0.4314102903042916
4486,BBB,2014B,624704,0,1,3,0,0,60,0,1,0,0,0,25.0,0.0,1.0,0.0,0.0,1.2,8.0,0.41329037547161007
4487,BBB,2014B,624734,0,2,6,0,0,60,0,1,0,0,0,103.0,0.0,1.0,0.0,0.0,1.8571428571428572,13.594466661459133,0.5118481477582604
4488,BBB,2014B,624738,1,1,1,0,0,60,0,1,0,0,0,738.0,0.0,1.0,0.0,0.0,-0.45454545454545453,25.36640584423709,0.31030595701558006
4489,BBB,2014B,624799,1,2,9,0,0,60,1,1,0,0,0,171.0,0.0,1.0,0.0,0.0,1.4,23.28518842526296,0.33547731720695967
4490,BBB,2014B,624847,0,2,8,1,0,60,0,1,0,0,0,423.0,0.0,1.0,0.0,0.0,0.45454545454545453,18.026747803295976,0.5719349258258773
4491,BBB,2014B,624879,0,2,3,1,0,60,1,1,0,0,0,23.0,0.0,1.0,0.0,0.0,-1.0,18.610033136277142,0.3636500449886427
4492,BBB,2014B,624972,0,1,9,1,0,60,0,1,0,0,0,186.0,0.0,1.0,0.0,0.0,1.4545454545454546,20.10020352678504,0.4605178496391514
4493,BBB,2014B,624997,0,2,5,1,0,60,0,1,0,0,0,173.0,0.0,1.0,0.0,0.0,-1.0,11.523888232710346,0.49982591276367505
4494,BBB,2014B,625021,0,1,1,1,0,60,0,1,0,0,0,1019.0,0.0,1.0,0.0,0.0,0.9090909090909091,12.55678013157542,0.5664830507317944
4495,BBB,2014B,625024,0,1,7,1,0,60,0,1,0,0,0,438.0,0.0,1.0,0.0,0.0,1.7272727272727273,13.676788565103486,0.5202054270997624
4496,BBB,2014B,625071,0,2,9,0,0,60,0,1,0,0,0,433.0,0.0,1.0,0.0,0.0,0.9,14.030126316054478,0.6296973199932372
4497,BBB,2014B,625087,0,3,7,0,0,60,0,1,0,0,0,657.0,0.0,1.0,0.0,0.0,1.8333333333333333,16.129682782580282,0.6949088314219126
4498,BBB,2014B,625094,1,2,0,0,0,60,0,1,0,0,0,368.0,0.0,1.0,0.0,0.0,0.8,10.12367961212172,0.3439425196010133
4499,BBB,2014B,625124,0,2,2,0,0,60,0,0,0,0,1,973.0,0.0,1.0,0.0,0.0,-0.8181818181818182,8.238490594321709,0.6723985368038246
4500,BBB,2014B,625167,0,1,1,0,0,60,0,0,0,0,1,341.0,0.0,1.0,0.0,0.0,0.6666666666666666,24.713356712514795,0.3751557366888333
4501,BBB,2014B,625180,0,3,5,0,0,60,0,1,0,0,0,2.0,0.0,1.0,0.0,0.0,5.333333333333333,15.629032812898778,0.5262750492445342
4502,BBB,2014B,625185,0,2,1,0,0,60,0,1,0,0,0,661.0,0.0,1.0,0.0,0.0,1.5,11.692827811193588,0.5723653309443997
4503,BBB,2014B,625214,0,1,5,0,0,60,0,1,0,0,0,95.0,0.0,1.0,0.0,0.0,-1.0,10.606601717798213,0.44613243705524247
4504,BBB,2014B,625249,0,1,4,0,0,60,0,1,0,0,0,446.0,0.0,1.0,0.0,0.0,2.9,7.975657409336933,0.526477489048493
4505,BBB,2014B,625251,0,1,8,0,0,60,0,1,0,0,0,906.0,0.0,1.0,0.0,0.0,1.0,6.511528238439883,0.6920202651409186
4506,BBB,2014B,625295,1,2,0,0,0,60,0,1,0,0,0,17.0,0.0,1.0,0.0,0.0,5.5,16.78044496827582,0.24990820488002607
4507,BBB,2014B,625301,0,3,0,0,0,60,0,1,0,0,0,5.0,0.0,1.0,0.0,0.0,29.5,7.0710678118654755,0.500917912983207
4508,BBB,2014B,625383,0,1,3,0,0,60,0,1,0,0,0,538.0,0.0,1.0,0.0,0.0,2.8,19.502848794755888,0.47417349175297535
4509,BBB,2014B,625390,0,2,6,0,0,60,0,1,0,0,0,363.0,0.0,1.0,0.0,0.0,0.18181818181818182,14.178088087544873,0.568243970952698
4510,BBB,2014B,625444,0,2,8,0,0,60,0,1,0,0,0,407.0,0.0,1.0,0.0,0.0,-1.3636363636363635,12.066482503198687,0.6179022966055427
4511,BBB,2014B,625477,0,2,3,0,0,60,0,1,0,0,0,681.0,0.0,1.0,0.0,0.0,0.0,7.554248252914825,0.626234933514382
4512,BBB,2014B,625514,1,3,5,0,0,120,0,1,0,0,0,446.0,0.0,1.0,0.0,0.0,1.2727272727272727,20.1498928488015,0.3502389270938831
4513,BBB,2014B,625578,0,1,2,1,0,60,0,1,0,0,0,136.0,0.0,1.0,0.0,0.0,0.5,24.748737341529164,0.32376184779723716
4514,BBB,2014B,625713,0,1,2,1,0,120,0,1,0,0,0,204.0,0.0,1.0,0.0,0.0,0.6,20.82439808387161,0.26907070236060043
4515,BBB,2014B,625724,1,3,1,0,0,60,0,1,0,0,0,2102.0,2.0,0.0,0.0,1.0,1.4,9.082339395160746,0.8681314373818259
4516,BBB,2014B,625768,0,1,2,0,0,120,0,1,0,0,0,75.0,0.0,1.0,0.0,0.0,0.42857142857142855,26.68600489288078,0.2406256564451012
4517,BBB,2014B,625816,0,2,2,1,0,60,0,1,0,0,0,2947.0,2.0,0.0,0.0,1.0,1.0,19.791182609710546,0.9432399038743187
4518,BBB,2014B,625833,0,0,4,0,0,60,0,1,0,0,0,724.0,0.0,1.0,0.0,0.0,1.2727272727272727,10.519246429975178,0.5151559442027415
4519,BBB,2014B,625853,0,2,1,0,0,60,0,1,0,0,0,29.0,0.0,1.0,0.0,0.0,2.0,13.243275663875812,0.419209802418134
4520,BBB,2014B,625857,0,1,3,0,0,60,0,1,0,0,0,812.0,0.0,1.0,0.0,0.0,2.5,11.839200423452029,0.5756913635105328
4521,BBB,2014B,625879,0,2,4,0,0,120,0,1,0,0,0,125.0,0.0,1.0,0.0,0.0,3.0,25.423086620891127,0.33205994503357217
4522,BBB,2014B,625919,0,2,6,0,0,60,0,0,0,0,1,990.0,0.0,1.0,0.0,0.0,-2.909090909090909,11.422465901578667,0.7144729506888353
4523,BBB,2014B,626046,0,1,1,1,0,60,0,1,0,0,0,3402.0,2.0,0.0,0.0,1.0,-1.0909090909090908,9.078446002382886,0.9582582532604095
4524,BBB,2014B,626123,0,1,5,0,0,60,1,1,0,0,0,849.0,0.0,1.0,0.0,0.0,0.9,11.679041056525145,0.5776728866909119
4525,BBB,2014B,626126,0,2,4,0,0,60,0,1,0,0,0,769.0,0.0,1.0,0.0,0.0,0.2,13.013241119891862,0.6342514698801062
4526,BBB,2014B,626138,0,1,3,1,0,60,0,1,0,0,0,4151.0,2.0,0.0,0.0,1.0,-0.18181818181818182,11.308082387068431,0.9803622845564925
4527,BBB,2014B,626164,0,1,2,0,0,60,0,1,0,0,0,533.0,0.0,1.0,0.0,0.0,2.727272727272727,13.691404071699345,0.48664823859596074
4528,BBB,2014B,626245,0,1,1,0,0,60,0,1,0,0,0,154.0,0.0,1.0,0.0,0.0,-0.7,10.679159351018434,0.39840522484812063
4529,BBB,2014B,626254,0,2,1,0,0,120,0,1,0,0,0,267.0,0.0,1.0,0.0,0.0,-1.3636363636363635,14.915519678265564,0.36615174563206115
4530,BBB,2014B,626297,0,1,9,1,0,60,0,1,0,0,0,362.0,0.0,1.0,0.0,0.0,1.375,16.1372461803653,0.5212285241119772
4531,BBB,2014B,626352,0,2,0,0,0,60,0,1,0,0,0,202.0,0.0,1.0,0.0,0.0,2.3636363636363638,15.20167454890773,0.433725084890774
4532,BBB,2014B,626365,0,2,2,0,0,60,0,1,0,0,0,586.0,0.0,1.0,0.0,0.0,1.3636363636363635,14.906984330111236,0.5545979725829084
4533,BBB,2014B,626386,0,1,1,0,0,60,1,1,0,0,0,876.0,0.0,1.0,0.0,0.0,2.5,7.745966692414835,0.5424780301773271
4534,BBB,2014B,626428,0,1,4,0,0,60,0,1,0,0,0,182.0,0.0,1.0,0.0,0.0,1.0,25.238858928247925,0.3799212582910478
4535,BBB,2014B,626442,0,1,7,0,0,60,0,1,0,0,0,6.0,0.0,1.0,0.0,0.0,-4.333333333333333,26.90724809414742,0.3757661243892546
4536,BBB,2014B,626491,0,2,5,1,0,60,0,1,0,0,0,329.0,0.0,1.0,0.0,0.0,-1.7272727272727273,8.959504856448667,0.5485517890445518
4537,BBB,2014B,626555,1,1,1,0,0,60,0,1,0,0,0,2212.0,2.0,0.0,0.0,1.0,2.375,10.155927192672129,0.812540476471086
4538,BBB,2014B,626604,1,2,8,0,0,60,0,0,0,0,1,1057.0,0.0,1.0,0.0,0.0,0.9090909090909091,13.009786526094324,0.6093176066902258
4539,BBB,2014B,626642,0,2,3,0,0,60,0,1,0,0,0,336.0,0.0,1.0,0.0,0.0,0.7272727272727273,15.686125890561552,0.508206665678736
4540,BBB,2014B,626750,0,1,5,0,0,60,0,1,0,0,0,132.0,0.0,1.0,0.0,0.0,-0.3333333333333333,20.2072594216369,0.40746295705636165
4541,BBB,2014B,626841,0,2,8,1,0,60,0,1,0,0,0,2942.0,2.0,0.0,0.0,1.0,0.8181818181818182,9.831304361810057,0.967095138668173
4542,BBB,2014B,626843,0,2,0,0,0,60,0,1,0,0,0,228.0,0.0,1.0,0.0,0.0,2.857142857142857,18.750238093726395,0.4223049517165921
4543,BBB,2014B,626917,0,2,1,0,0,60,0,1,0,0,0,483.0,0.0,1.0,0.0,0.0,1.0,29.846930926215606,0.4401822126483699
4544,BBB,2014B,626928,0,2,3,1,0,60,0,1,0,0,0,246.0,0.0,1.0,0.0,0.0,-0.36363636363636365,22.553371044137627,0.43068847783118913
4545,BBB,2014B,626951,0,2,8,1,0,60,0,1,0,0,0,578.0,0.0,1.0,0.0,0.0,1.4,11.107554986484551,0.6398101294731012
4546,BBB,2014B,626966,0,1,8,1,0,60,0,1,0,0,0,552.0,0.0,1.0,0.0,0.0,0.18181818181818182,12.68356130086212,0.5663346042651958
4547,BBB,2014B,627000,0,2,2,0,0,60,0,0,0,0,1,193.0,0.0,1.0,0.0,0.0,5.363636363636363,12.908066540662928,0.4773838429033539
4548,BBB,2014B,627027,0,1,5,0,0,60,0,1,0,0,0,798.0,0.0,1.0,0.0,0.0,2.0,13.289809916588258,0.5955442497218842
4549,BBB,2014B,627115,0,2,1,1,0,120,0,1,0,0,0,436.0,0.0,1.0,0.0,0.0,6.818181818181818,23.564611371522957,0.34468545982483223
4550,BBB,2014B,627118,0,2,5,0,0,120,0,1,0,0,0,769.0,0.0,1.0,0.0,0.0,2.2,15.781846110853659,0.5386247855795547
4551,BBB,2014B,627179,1,1,1,1,0,60,0,1,0,0,0,258.0,0.0,1.0,0.0,0.0,3.0,23.112646850684246,0.21714952432968743
4552,BBB,2014B,627185,0,1,9,1,0,60,0,1,0,0,0,1073.0,0.0,1.0,0.0,0.0,1.0,13.094065276091513,0.6912849910381271
4553,BBB,2014B,627190,0,2,2,1,0,60,0,1,0,0,0,2873.0,2.0,0.0,0.0,1.0,0.9090909090909091,10.307984548617911,0.9494416442166844
4554,BBB,2014B,627244,0,2,6,0,0,60,0,1,0,0,0,819.0,0.0,1.0,0.0,0.0,2.375,9.591663046625445,0.6886582612050223
4555,BBB,2014B,627270,0,2,3,0,0,60,0,1,0,0,0,1454.0,2.0,0.0,0.0,1.0,2.0,6.0955357070199865,0.8643543632775984
4556,BBB,2014B,627285,0,2,2,0,0,60,0,1,0,0,0,352.0,0.0,1.0,0.0,0.0,2.888888888888889,13.169830843425606,0.5097877702941666
4557,BBB,2014B,627321,0,3,2,1,0,60,0,1,0,0,0,3.0,0.0,1.0,0.0,0.0,14.0,13.243275663875812,0.4728647905310151
4558,BBB,2014B,627380,0,2,9,0,0,60,0,1,0,0,0,1649.0,0.0,1.0,0.0,0.0,-0.6363636363636364,10.990905331227268,0.8480469512265874
4559,BBB,2014B,627388,0,2,5,0,0,60,0,1,0,0,0,354.0,0.0,1.0,0.0,0.0,-0.2727272727272727,9.092454414113238,0.5758522978382467
4560,BBB,2014B,627403,0,2,5,0,0,120,1,1,0,0,0,2146.0,2.0,0.0,0.0,1.0,1.4545454545454546,13.15363758882621,0.8720584006881972
4561,BBB,2014B,627427,0,1,2,0,0,60,0,0,0,0,1,175.0,0.0,1.0,0.0,0.0,-2.2,7.76530746332687,0.4342445487673785
4562,BBB,2014B,627509,0,2,3,0,0,120,0,1,0,0,0,468.0,0.0,1.0,0.0,0.0,0.5454545454545454,17.40950628509921,0.4292857911688024
4563,BBB,2014B,627549,0,2,6,0,0,60,0,0,0,0,1,1277.0,2.0,0.0,0.0,1.0,2.8181818181818183,8.20753534038304,0.8632402961613856
4564,BBB,2014B,627550,0,0,0,0,0,60,0,1,0,0,0,569.0,0.0,1.0,0.0,0.0,4.8,21.788121126481332,0.3647335710817749
4565,BBB,2014B,627613,1,1,9,0,0,60,0,1,0,0,0,169.0,0.0,1.0,0.0,0.0,1.0,24.748737341529164,0.3071542526415849
4566,BBB,2014B,627647,0,2,5,0,0,120,0,1,0,0,0,2155.0,2.0,0.0,0.0,1.0,1.0909090909090908,8.922902096189436,0.8969988569758685
4567,BBB,2014B,627659,0,2,4,0,0,60,0,1,0,0,0,79.0,0.0,1.0,0.0,0.0,0.5714285714285714,9.913915184512842,0.4931569141299062
4568,BBB,2014B,627680,0,1,7,1,0,60,1,1,0,0,0,90.0,0.0,1.0,0.0,0.0,-1.3333333333333333,31.39001964531614,0.31957144955214745
4569,BBB,2014B,627685,0,2,2,0,0,60,0,0,0,0,1,266.0,0.0,1.0,0.0,0.0,2.111111111111111,22.243600827603828,0.446306372026821
4570,BBB,2014B,627777,0,1,0,1,0,60,0,0,0,0,1,603.0,0.0,1.0,0.0,0.0,2.272727272727273,16.591344950688214,0.43746173281162054
4571,BBB,2014B,627948,0,2,0,0,0,60,0,1,0,0,0,276.0,0.0,1.0,0.0,0.0,0.9090909090909091,16.92550522946737,0.4415690520423738
4572,BBB,2014B,628119,0,2,6,1,0,60,0,0,0,0,1,1179.0,0.0,1.0,0.0,0.0,2.0,11.972654026757997,0.7311612539069112
4573,BBB,2014B,628176,0,3,4,1,0,60,0,1,0,0,0,863.0,0.0,1.0,0.0,0.0,-0.7272727272727273,24.258082064634568,0.6391054897405111
4574,BBB,2014B,628178,0,3,6,1,0,60,0,1,0,0,0,2629.0,2.0,0.0,0.0,1.0,0.6363636363636364,11.00413145554474,0.9605022067442897
4575,BBB,2014B,628180,0,2,2,1,0,60,0,1,0,0,0,1468.0,0.0,1.0,0.0,0.0,1.0909090909090908,16.124515496597095,0.7161106425471445
4576,BBB,2014B,628181,0,2,8,1,0,60,0,1,0,0,0,2282.0,2.0,0.0,0.0,1.0,0.2727272727272727,14.316551133692647,0.9356240678240754
4577,BBB,2014B,628183,0,2,7,1,0,60,0,1,0,0,0,211.0,0.0,1.0,0.0,0.0,-2.0,30.418744221285664,0.4445114553302402
4578,BBB,2014B,628190,0,1,6,1,0,60,0,1,0,0,0,371.0,0.0,1.0,0.0,0.0,0.6363636363636364,12.196869941244607,0.49611972972059765
4579,BBB,2014B,628287,0,2,6,1,0,60,0,1,0,0,0,1721.0,2.0,0.0,0.0,1.0,-1.3636363636363635,14.49890277980309,0.8833522680234447
4580,BBB,2014B,628301,0,1,4,0,0,60,0,0,0,0,1,782.0,0.0,1.0,0.0,0.0,0.8181818181818182,10.891197446478595,0.5903512491016775
4581,BBB,2014B,628328,0,1,6,0,0,60,0,1,0,0,0,355.0,0.0,1.0,0.0,0.0,-0.9090909090909091,11.8689817285531,0.5155613850268577
4582,BBB,2014B,628329,1,2,2,0,0,60,0,1,0,0,0,12.0,0.0,1.0,0.0,0.0,-1.0,13.243275663875812,0.28554247760501006
4583,BBB,2014B,628379,0,1,2,1,0,60,0,1,0,0,0,707.0,0.0,1.0,0.0,0.0,0.1111111111111111,17.678455186406357,0.4839404124361489
4584,BBB,2014B,628389,0,3,9,0,0,60,0,1,0,0,0,1368.0,0.0,1.0,0.0,0.0,1.6,13.648361725048826,0.8399707575562964
4585,BBB,2014B,628411,0,3,1,0,0,120,0,1,0,0,0,163.0,0.0,1.0,0.0,0.0,1.8,17.868967513541456,0.3892818650947206
4586,BBB,2014B,628423,0,2,7,0,0,60,0,1,0,0,0,337.0,0.0,1.0,0.0,0.0,1.4545454545454546,15.716812075550873,0.5704721364211303
4587,BBB,2014B,628442,0,1,2,0,0,60,0,1,0,0,0,75.0,0.0,1.0,0.0,0.0,-1.6,24.124676163629637,0.3328362691901225
4588,BBB,2014B,628511,0,2,2,0,0,60,0,1,0,0,0,267.0,0.0,1.0,0.0,0.0,0.75,22.03892660077359,0.44481247842561983
4589,BBB,2014B,628516,1,1,2,1,0,60,0,1,0,0,0,248.0,0.0,1.0,0.0,0.0,1.7272727272727273,12.738631295108878,0.2646330136262987
4590,BBB,2014B,628525,0,1,2,0,0,60,0,1,0,0,0,27.0,0.0,1.0,0.0,0.0,12.0,13.243275663875812,0.37733754569558375
4591,BBB,2014B,628580,0,3,0,0,0,120,1,0,0,0,1,674.0,0.0,1.0,0.0,0.0,1.0,10.002726900927836,0.4941121130407172
4592,BBB,2014B,628586,0,0,5,1,0,120,0,0,0,0,1,265.0,0.0,1.0,0.0,0.0,4.8,7.3824115301167,0.32754667548692074
4593,BBB,2014B,628616,0,2,4,1,0,60,0,1,0,0,0,382.0,0.0,1.0,0.0,0.0,-1.3636363636363635,8.980787574291323,0.5453137427207665
4594,BBB,2014B,628635,0,1,7,0,0,60,0,0,0,0,1,419.0,0.0,1.0,0.0,0.0,1.1,11.18580449597713,0.5522874417194455
4595,BBB,2014B,628655,0,2,5,0,0,60,0,1,0,0,0,20.0,0.0,1.0,0.0,0.0,3.0,21.1266025033211,0.4397388796577775
4596,BBB,2014B,628751,0,2,2,0,0,60,0,1,0,0,0,899.0,0.0,1.0,0.0,0.0,0.8,10.832564075252197,0.6436582646433604
4597,BBB,2014B,628827,0,2,3,0,0,60,1,1,0,0,0,94.0,0.0,1.0,0.0,0.0,0.0,17.776388834631177,0.40442421281821117
4598,BBB,2014B,628903,0,1,1,0,0,120,0,1,0,0,0,98.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.2849607743889707
4599,BBB,2014B,628941,1,1,7,1,0,60,0,1,0,0,0,108.0,0.0,1.0,0.0,0.0,0.18181818181818182,13.332803019756813,0.29852947396372537
4600,BBB,2014B,628954,0,1,9,0,0,60,0,0,0,0,1,350.0,0.0,1.0,0.0,0.0,-0.2727272727272727,23.03041467277565,0.5074758957147448
4601,BBB,2014B,628970,0,1,1,0,0,60,0,1,0,0,0,134.0,0.0,1.0,0.0,0.0,12.0,13.243275663875812,0.38606657465266103
4602,BBB,2014B,628982,0,3,0,0,0,60,0,1,0,0,0,475.0,0.0,1.0,0.0,0.0,0.7272727272727273,23.16510786122573,0.5184822436580495
4603,BBB,2014B,629026,0,3,1,0,0,60,0,0,0,0,1,715.0,0.0,1.0,0.0,0.0,3.2222222222222223,15.820169966779048,0.6271599194225895
4604,BBB,2014B,629037,0,3,4,1,0,60,0,1,0,0,0,563.0,0.0,1.0,0.0,0.0,2.5,11.18580449597713,0.6366831502158024
4605,BBB,2014B,629040,0,2,8,0,0,60,0,1,0,0,0,367.0,0.0,1.0,0.0,0.0,-1.3333333333333333,17.05872210923198,0.5849028015070458
4606,BBB,2014B,629044,0,2,2,0,0,60,0,1,0,0,0,298.0,0.0,1.0,0.0,0.0,2.5,17.500510196644473,0.47530869885451066
4607,BBB,2014B,629060,0,2,6,0,0,60,0,1,0,0,0,150.0,0.0,1.0,0.0,0.0,0.8181818181818182,18.939136967953672,0.4954569016630673
4608,BBB,2014B,629088,1,2,8,0,0,60,0,1,0,0,0,102.0,0.0,1.0,0.0,0.0,-1.0,13.243275663875812,0.38718233318889145
4609,BBB,2014B,629094,0,1,7,1,0,60,0,1,0,0,0,90.0,0.0,1.0,0.0,0.0,0.2857142857142857,17.7924542593603,0.418872195463393
4610,BBB,2014B,629103,0,2,8,0,0,60,0,1,0,0,0,311.0,0.0,1.0,0.0,0.0,0.2727272727272727,22.19377472093552,0.547299897884105
4611,BBB,2014B,629159,0,1,0,0,0,60,0,1,0,0,0,94.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.35872661565163266
4612,BBB,2014B,629240,0,1,9,0,0,60,0,0,0,0,1,605.0,0.0,1.0,0.0,0.0,1.8181818181818181,14.817679857644258,0.6071419754295813
4613,BBB,2014B,629274,0,2,8,0,0,60,0,1,0,0,0,115.0,0.0,1.0,0.0,0.0,0.8,13.104706533659321,0.5477708391338512
4614,BBB,2014B,629424,0,1,4,0,0,60,0,0,0,0,1,1262.0,0.0,1.0,0.0,0.0,-1.8,9.772410142846033,0.6963510050217596
4615,BBB,2014B,629461,0,2,0,1,0,60,0,1,0,0,0,157.0,0.0,1.0,0.0,0.0,4.5,38.18376618407357,0.2980037316238256
4616,BBB,2014B,629462,0,1,2,0,0,60,0,1,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.371938668535324
4617,BBB,2014B,629490,0,1,0,0,0,60,0,1,0,0,0,1875.0,2.0,0.0,0.0,1.0,2.8,15.205627613193446,0.8352634103038915
4618,BBB,2014B,629504,1,1,0,0,0,60,0,1,0,0,0,911.0,0.0,1.0,0.0,0.0,-0.7,9.297550453987569,0.4068727767840121
4619,BBB,2014B,629507,0,2,4,0,0,60,0,1,0,0,0,265.0,0.0,1.0,0.0,0.0,6.3,17.02808138210396,0.5025867447900491
4620,BBB,2014B,629554,0,2,7,0,0,60,0,0,0,0,1,110.0,0.0,1.0,0.0,0.0,1.2727272727272727,17.516226243634268,0.5113799686533879
4621,BBB,2014B,629619,0,2,7,0,0,60,0,1,0,0,0,561.0,0.0,1.0,0.0,0.0,0.9090909090909091,10.707686279236308,0.6438215525316787
4622,BBB,2014B,629835,1,1,6,0,0,60,0,0,0,0,1,600.0,0.0,1.0,0.0,0.0,2.3,12.485102233373095,0.4152864254267439
4623,BBB,2014B,629870,0,2,5,0,0,60,0,1,0,0,0,116.0,0.0,1.0,0.0,0.0,-1.5,10.708252269472673,0.5125877628648349
4624,BBB,2014B,629886,0,1,4,1,0,60,0,1,0,0,0,2668.0,2.0,0.0,0.0,1.0,0.36363636363636365,19.951760004388767,0.9184920860370449
4625,BBB,2014B,629891,0,2,3,0,0,60,0,1,0,0,0,724.0,0.0,1.0,0.0,0.0,0.8181818181818182,10.835128056465232,0.6203668991933389
4626,BBB,2014B,629923,0,1,0,0,0,60,0,1,0,0,0,673.0,0.0,1.0,0.0,0.0,1.4,13.729125568982491,0.48728556193583716
4627,BBB,2014B,629976,0,3,0,0,0,60,0,1,0,0,0,263.0,0.0,1.0,0.0,0.0,4.4,15.572411502397438,0.5088552523570035
4628,BBB,2014B,630028,0,2,1,1,0,120,0,1,0,0,0,606.0,0.0,1.0,0.0,0.0,1.5454545454545454,15.79297887727903,0.4168703514028921
4629,BBB,2014B,630029,1,3,2,0,0,120,0,1,0,0,0,225.0,0.0,1.0,0.0,0.0,4.285714285714286,12.902565267271097,0.29734110321465085
4630,BBB,2014B,630030,0,1,1,0,0,120,0,1,0,0,0,141.0,0.0,1.0,0.0,0.0,2.1818181818181817,14.38749456993816,0.28906470331643086
